1398988800,456.08044,456.08044,446.49411,455.16381,7.07584484,20
1399075200,450.279,452.07737,432.4255,441.03514,8.50354106,53
1399161600,436.71066,445.40401,431.16639,441.99999,1.77169072,27
1399248000,436.59405,439.99999,429.18,429.18,5.65738445,39
1399334400,429.18,439.68974,422.19,431.86952,5.74595495,110
1399420800,431.86951,452.74422,431.61274,441.88615,20.36100047,56
1399507200,446.26122,451.99976,441.809,448.26174,5.78832423,25
1399593600,441.809,459.22214,441.809,450.62503,4.09387172,54
1399680000,450.62503,458.0,446.0967,454.98804,5.47533447,27
1399766400,450.48544,450.48544,432.87805,441.49669,11.52882673,57
1399852800,437.12758,445.22171,432.21299,440.81786,7.19154535,42
1399939200,444.7599,444.7599,436.44999,440.779,4.50666206,30
1400025600,440.779,445.52,440.779,445.52,0.87112735,18
1400112000,440.89002,449.58704,440.89001,449.58704,3.01861596,15
1400198400,447.1,453.83236,447.1,453.83236,5.59012563,24
1400284800,450.53999,453.83236,446.20001,453.83236,0.20613549,8
1400371200,448.25001,453.80005,445.56,445.56,2.57977675,37
1400544000,449.995,498.83996,449.995,493.42751,25.27530064,122
1400630400,493.77,497.66941,490.84583,494.77454,4.23843949,34
1400716800,494.77454,530.0,494.77454,530.0,32.85014711,187
1400803200,530.0,548.05423,515.31152,521.46849,14.81544309,161
1400889600,520.3605,529.99999,515.20587,529.99999,2.61761047,35
1400976000,529.99999,589.0,529.99999,574.04983,15.82522002,184
1401062400,570.88904,589.10847,563.67667,583.19989,10.94860085,96
1401148800,583.2099,594.64098,538.83992,575.53537,26.97925274,291
1401235200,576.56534,589.16,565.21589,575.83232,5.44505641,52
1401321600,576.26171,576.26171,564.90155,570.4918,1.40277637,17
1401408000,570.49181,628.60534,566.15006,616.0802,18.17342865,133
1401494400,611.7129,629.0355,603.86986,629.0355,19.36684462,37
1401580800,627.0,673.37263,621.79217,628.96746,33.09343296,223
1401667200,633.74909,672.63919,621.79217,660.0,12.30851363,74
1401753600,663.29883,677.90898,652.26309,671.42938,14.68401162,57
1401840000,665.4967,665.4967,525.0,650.47674,59.16308711,130
1401926400,650.47674,669.74995,650.44672,657.01,15.16377686,26
1402012800,657.01,660.0,653.40266,653.40267,5.42016939,39
1402099200,655.3008,659.8,636.68008,659.8,4.59219475,21
1402185600,650.06533,659.8,646.001,656.43773,0.90148748,11
1402272000,654.51524,655.40593,636.50109,643.43801,4.63940113,42
1402358400,643.43801,657.71523,643.43801,646.88986,7.12894414,24
1402444800,649.93241,649.93241,617.99453,617.99453,19.60375825,112
1402531200,630.34421,637.06225,552.00001,571.13506,77.29542908,338
1402617600,582.39999,617.306,572.51819,589.68386,18.1016915,214
1402704000,583.86257,600.0,542.96197,565.181,16.63757925,233
1402790400,573.27782,595.38177,534.2759,595.38177,34.21065485,132
1402876800,589.48399,612.91177,574.17532,597.137,10.22317044,118
1402963200,597.13702,608.98256,586.25,608.974,2.80176761,27
1403049600,609.204,625.0,603.41,605.88912,10.00242965,89
1403136000,603.4,627.05395,594.115,595.93062,8.40599693,64
1403222400,595.80203,602.794,578.508,593.90308,5.80965283,49
1403308800,589.92084,598.50479,581.093,590.5874,0.76420897,10
1403395200,584.748,602.33414,584.748,596.23865,8.34380806,41
1403481600,590.36701,590.36701,584.42153,584.42153,2.63511541,24
1403568000,590.202,595.22794,576.12935,586.15372,2.85075357,43
1403654400,575.0,575.00001,557.432,564.425,29.22933529,164
1403740800,568.44301,583.2618,568.44301,575.93045,2.77356002,12
1403827200,585.51881,599.99999,575.35,597.69266,21.76241551,80
1403913600,596.77207,604.382,590.21281,590.21281,4.45696487,24
1404000000,596.05353,602.302,589.76385,589.76385,0.68059782,6
1404086400,587.724,645.00088,587.724,637.0,18.97691245,106
1404172800,644.9,657.83319,634.164,640.0,12.74856305,44
1404259200,638.0,658.87046,638.0,646.57973,24.82344188,39
1404345600,644.50278,655.08161,638.8895,647.52335,13.32045092,46
1404432000,647.52335,652.78999,622.59501,635.25253,2.95964374,35
1404518400,628.267,634.607,618.0,628.98732,3.74096373,17
1404604800,629.5,639.48798,629.09801,629.09801,2.24834956,6
1404691200,627.62401,638.973,614.74121,625.98859,6.4662628,37
1404777600,620.75041,626.87452,614.74195,617.03703,1.43869931,21
1404864000,615.35044,627.89636,615.35044,627.89636,1.63253636,6
1404950400,632.10834,632.10834,614.47299,614.47299,0.64269544,13
1405036800,618.0,629.4561,614.81343,629.4561,1.5033953,13
1405123200,631.64564,639.38158,631.58744,639.38158,0.72466054,11
1405209600,632.0,653.49,625.28785,626.50085,1.01076695,20
1405296000,629.95001,632.67046,618.14322,626.23343,1.34438355,23
1405382400,620.02698,620.02698,620.02698,620.02698,0.18,2
1405468800,620.02697,626.16276,612.89942,625.22399,7.40718446,22
1405555200,625.224,630.00997,610.34746,624.97989,0.96305901,20
1405641600,624.55999,628.99999,615.17054,625.999,12.28947057,12
1405728000,628.99999,630.0,628.99999,630.0,1.55920445,5
1405814400,629.99899,629.99899,619.0,619.0,0.50676663,7
1405900800,629.76875,629.76875,629.76875,629.76875,0.00063515,1
1405987200,618.68819,618.68819,618.68818,618.68818,8.44036665,6
1406073600,623.98,623.98,610.0,618.62146,7.49582514,8
1406160000,612.5,623.43078,593.86453,605.63646,17.72326386,51
1406246400,600.00001,623.22268,593.8005,596.08217,8.67118094,117
1406332800,596.21431,607.95528,593.801,600.0,5.06278238,32
1406419200,600.0,600.0,600.0,600.0,0.1545,1
1406505600,593.80101,599.99999,574.57864,591.90124,4.09273484,87
1406592000,586.5,597.66468,575.0711,583.20902,2.67828707,35
1406678400,577.44182,588.98043,566.75121,566.75121,11.66910091,36
1406764800,573.13807,591.9492,567.62816,590.1668,33.04695941,65
1406851200,590.09699,602.36146,584.77374,596.4,3.04581682,12
1406937600,596.4,601.18073,590.4867,590.4867,2.57203495,17
1407024000,594.80131,594.80136,578.85629,578.85629,1.78503459,6
1407110400,579.32951,596.2458,579.32951,596.24532,4.11032835,10
1407196800,584.57433,598.03405,579.00019,579.00019,9.0423468,15
1407369600,584.26767,593.00001,577.23864,580.58354,16.81014655,50
1407456000,589.74092,590.0,583.91906,590.0,0.42726298,10
1407542400,583.93908,590.0,578.13503,590.0,7.80408715,13
1407628800,590.0,595.35548,583.24163,583.24163,1.65871468,6
